_id,sessionID,depot_id,stationID,vehicle_type,charger_type,timezone,connectionTime,disconnectTime,doneChargingTime,extraTime,kWhDelivered,kWhRequested,minutesAvailable,WhPerMile,BUS_CAPACITY_KWH,plug_in_soc_kwh,plug_out_soc_kwh,plug_in_soc_percent,plug_out_soc_percent,energy_met_percent
D289_R1_B1_L1_Pagoh,D289_R1_B1_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-16 10:40:39.730300,2024-10-16 11:10:39.730300,2024-10-16 11:05:00,5.662171666666667,125.0,115.0,30.0,2000,324.0,165.49,290.49,51.08,89.66,108.7
D289_R1_B2_L1_Pagoh,D289_R1_B2_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-16 10:59:06.144721,2024-10-16 11:29:06.144721,2024-10-16 11:20:00,9.102412016666667,125.0,115.0,30.0,2000,324.0,80.81,205.81,24.94,63.52,108.7
D289_R1_B3_L1_Pagoh,D289_R1_B3_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-16 11:16:51.938699,2024-10-16 11:46:51.938699,2024-10-16 11:40:00,6.8656449833333335,125.0,115.0,30.0,2000,324.0,147.3,272.3,45.46,84.04,108.7
D289_CAR_MODEL_A_34,D289_CAR_MODEL_A_34,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_A,AC,UTC+8,2024-10-16 11:38:07.233911,2024-10-16 12:08:07.233911,2024-10-16 12:00:00,8.120565183333333,5.5,5.06,30.0,300,75.0,7.63,13.13,10.17,17.5,108.7
D289_CAR_MODEL_A_19,D289_CAR_MODEL_A_19,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_A,AC,UTC+8,2024-10-16 11:49:49.566697,2024-10-16 12:38:49.566697,2024-10-16 12:30:00,8.826111616666667,9.17,8.26,49.0,300,75.0,42.61,51.77,56.81,69.03,110.91
D289_CAR_MODEL_A_5,D289_CAR_MODEL_A_5,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_A,AC,UTC+8,2024-10-16 12:23:38.998519,2024-10-16 13:20:38.998519,2024-10-16 13:05:00,15.649975316666666,9.17,8.65,57.0,300,75.0,51.35,60.51,68.46,80.69,105.94
D289_R1_B0_L3_Pagoh,D289_R1_B0_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-16 16:07:22.366182,2024-10-16 16:37:22.366182,2024-10-16 16:30:00,7.3727697,125.0,115.0,30.0,2000,324.0,112.36,237.36,34.68,73.26,108.7
D289_R1_B1_L3_Pagoh,D289_R1_B1_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-16 16:18:43.421329,2024-10-16 16:48:43.421329,2024-10-16 16:40:00,8.723688816666668,125.0,115.0,30.0,2000,324.0,88.02,213.02,27.17,65.75,108.7
D289_R1_B2_L3_Pagoh,D289_R1_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-16 16:21:49.372054,2024-10-16 16:51:49.372054,2024-10-16 16:45:00,6.822867566666667,125.0,115.0,30.0,2000,324.0,89.93,214.93,27.76,66.34,108.7
D289_R2_B0_L3_Pagoh,D289_R2_B0_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-16 16:35:47.313640,2024-10-16 17:05:47.313640,2024-10-16 17:00:00,5.788560666666667,125.0,115.0,30.0,2000,324.0,148.4,273.4,45.8,84.38,108.7
D289_R1_B3_L3_Pagoh,D289_R1_B3_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-16 16:55:52.570643,2024-10-16 17:25:52.570643,2024-10-16 17:20:00,5.876177383333333,125.0,115.0,30.0,2000,324.0,122.68,247.68,37.86,76.44,108.7
D289_R1_B4_L3_Pagoh,D289_R1_B4_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-16 17:04:45.562016,2024-10-16 17:34:45.562016,2024-10-16 17:25:00,9.759366933333332,125.0,115.0,30.0,2000,324.0,119.69,244.69,36.94,75.52,108.7
D289_R2_B2_L3_Pagoh,D289_R2_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-16 17:14:33.120069,2024-10-16 17:44:33.120069,2024-10-16 17:35:00,9.552001149999999,125.0,115.0,30.0,2000,324.0,115.84,240.84,35.75,74.33,108.7
D289_R2_B3_L3_Pagoh,D289_R2_B3_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-16 17:14:26.239364,2024-10-16 17:44:26.239364,2024-10-16 17:35:00,9.437322733333334,125.0,115.0,30.0,2000,324.0,77.29,202.29,23.85,62.43,108.7
D289_CAR_MODEL_B_9,D289_CAR_MODEL_B_9,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_B,AC,UTC+8,2024-10-16 17:15:54.076141,2024-10-16 17:56:54.076141,2024-10-16 17:50:00,6.901269016666666,4.8,4.53,41.0,300,60.0,36.77,41.57,61.28,69.28,106.04
D289_CAR_MODEL_A_6,D289_CAR_MODEL_A_6,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_A,AC,UTC+8,2024-10-16 18:07:09.264216,2024-10-16 19:06:09.264216,2024-10-16 18:55:00,11.1544036,10.08,9.95,59.0,300,75.0,8.95,19.04,11.94,25.38,101.33
D289_CAR_MODEL_B_4,D289_CAR_MODEL_B_4,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_B,AC,UTC+8,2024-10-16 18:33:11.147337,2024-10-16 19:07:11.147337,2024-10-16 19:00:00,7.18578895,4.2,3.75,34.0,300,60.0,35.54,39.74,59.24,66.24,111.89
D289_CAR_MODEL_C_6,D289_CAR_MODEL_C_6,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_C,AC,UTC+8,2024-10-16 19:09:30.865041,2024-10-16 20:07:30.865041,2024-10-16 19:55:00,12.51441735,10.08,9.78,58.0,300,100.0,43.28,53.37,43.28,53.37,103.07
D289_CAR_MODEL_B_20,D289_CAR_MODEL_B_20,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_B,AC,UTC+8,2024-10-16 19:14:16.917655,2024-10-16 19:56:16.917655,2024-10-16 19:45:00,11.281960916666666,4.8,4.64,42.0,300,60.0,38.07,42.87,63.45,71.45,103.52
D289_CAR_MODEL_B_0,D289_CAR_MODEL_B_0,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_B,AC,UTC+8,2024-10-16 20:39:22.722394,2024-10-16 21:37:22.722394,2024-10-16 21:25:00,12.378706566666667,6.6,6.4,58.0,300,60.0,20.05,26.65,33.42,44.42,103.07
D290_CAR_MODEL_A_5,D290_CAR_MODEL_A_5,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_A,AC,UTC+8,2024-10-17 07:28:45.636684,2024-10-17 08:08:45.636684,2024-10-17 08:00:00,8.760611399999998,7.33,6.75,40.0,300,75.0,44.15,51.49,58.87,68.65,108.7
D290_CAR_MODEL_A_25,D290_CAR_MODEL_A_25,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_A,AC,UTC+8,2024-10-17 07:30:19.197471,2024-10-17 08:20:19.197471,2024-10-17 08:15:00,5.31995785,9.17,8.43,50.0,300,75.0,32.09,41.25,42.78,55.01,108.7
D290_R1_B0_L1_Pagoh,D290_R1_B0_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-17 10:27:07.367078,2024-10-17 10:57:07.367078,2024-10-17 10:50:00,7.122784633333334,125.0,115.0,30.0,2000,324.0,86.14,211.14,26.59,65.17,108.7
D290_R1_B1_L1_Pagoh,D290_R1_B1_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-17 10:40:37.976701,2024-10-17 11:10:37.976701,2024-10-17 11:05:00,5.632945016666667,125.0,115.0,30.0,2000,324.0,166.21,291.21,51.3,89.88,108.7
D290_R1_B2_L1_Pagoh,D290_R1_B2_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-17 10:57:04.956553,2024-10-17 11:27:04.956553,2024-10-17 11:20:00,7.0826092166666665,125.0,115.0,30.0,2000,324.0,145.45,270.45,44.89,83.47,108.7
D290_R1_B3_L1_Pagoh,D290_R1_B3_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-17 11:25:22.631343,2024-10-17 11:55:22.631343,2024-10-17 11:50:00,5.37718905,125.0,115.0,30.0,2000,324.0,178.58,303.58,55.12,93.7,108.7
D290_R1_B4_L1_Pagoh,D290_R1_B4_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-17 11:31:40.852178,2024-10-17 12:01:40.852178,2024-10-17 11:55:00,6.680869633333333,125.0,115.0,30.0,2000,324.0,120.81,245.81,37.29,75.87,108.7
D290_CAR_MODEL_A_29,D290_CAR_MODEL_A_29,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_A,AC,UTC+8,2024-10-17 11:49:39.680474,2024-10-17 12:46:39.680474,2024-10-17 12:35:00,11.661341233333333,10.08,9.61,57.0,300,75.0,13.83,23.92,18.44,31.89,104.88
D290_R2_B0_L1_Pagoh,D290_R2_B0_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-17 12:27:30.637712,2024-10-17 12:57:30.637712,2024-10-17 12:50:00,7.510628533333334,125.0,115.0,30.0,2000,324.0,98.57,223.57,30.42,69.0,108.7
D290_R2_B1_L1_Pagoh,D290_R2_B1_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-17 12:34:57.065991,2024-10-17 13:04:57.065991,2024-10-17 12:55:00,9.95109985,125.0,115.0,30.0,2000,324.0,127.13,252.13,39.24,77.82,108.7
D290_R1_B0_L3_Pagoh,D290_R1_B0_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-17 15:52:13.778589,2024-10-17 16:22:13.778589,2024-10-17 16:15:00,7.22964315,125.0,115.0,30.0,2000,324.0,137.99,262.99,42.59,81.17,108.7
D290_R1_B1_L3_Pagoh,D290_R1_B1_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-17 16:01:35.156203,2024-10-17 16:31:35.156203,2024-10-17 16:25:00,6.585936716666667,125.0,115.0,30.0,2000,324.0,136.28,261.28,42.06,80.64,108.7
D290_CAR_MODEL_B_2,D290_CAR_MODEL_B_2,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_B,AC,UTC+8,2024-10-17 16:09:29.126958,2024-10-17 16:58:29.126958,2024-10-17 16:50:00,8.4854493,6.0,5.41,49.0,300,60.0,10.64,16.64,17.73,27.73,110.91
D290_R1_B2_L3_Pagoh,D290_R1_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-17 16:37:55.912310,2024-10-17 17:07:55.912310,2024-10-17 17:00:00,7.931871833333333,125.0,115.0,30.0,2000,324.0,132.17,257.17,40.79,79.37,108.7
D290_CAR_MODEL_A_31,D290_CAR_MODEL_A_31,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_A,AC,UTC+8,2024-10-17 16:43:20.339432,2024-10-17 17:32:20.339432,2024-10-17 17:25:00,7.338990533333333,9.17,8.26,49.0,300,75.0,39.23,48.39,52.3,64.52,110.91
D290_R2_B2_L3_Pagoh,D290_R2_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-17 16:54:47.921624,2024-10-17 17:24:47.921624,2024-10-17 17:15:00,9.798693733333332,125.0,115.0,30.0,2000,324.0,142.3,267.3,43.92,82.5,108.7
D290_R1_B3_L3_Pagoh,D290_R1_B3_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-17 16:59:22.623377,2024-10-17 17:29:22.623377,2024-10-17 17:20:00,9.377056283333333,125.0,115.0,30.0,2000,324.0,85.76,210.76,26.47,65.05,108.7
D290_R2_B3_L3_Pagoh,D290_R2_B3_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-17 17:22:31.229130,2024-10-17 17:52:31.229130,2024-10-17 17:45:00,7.5204855,125.0,115.0,30.0,2000,324.0,113.56,238.56,35.05,73.63,108.7
D290_R2_B0_L3_Pagoh,D290_R2_B0_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-17 17:52:24.751286,2024-10-17 18:22:24.751286,2024-10-17 18:15:00,7.412521433333334,125.0,115.0,30.0,2000,324.0,122.55,247.55,37.82,76.4,108.7
D290_CAR_MODEL_B_28,D290_CAR_MODEL_B_28,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_B,AC,UTC+8,2024-10-17 17:56:59.778681,2024-10-17 18:31:59.778681,2024-10-17 18:25:00,6.99631135,4.2,3.86,35.0,300,60.0,41.85,46.05,69.75,76.75,108.7
D290_CAR_MODEL_A_21,D290_CAR_MODEL_A_21,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_A,AC,UTC+8,2024-10-17 18:09:39.765409,2024-10-17 19:03:39.765409,2024-10-17 18:50:00,13.662756816666667,9.17,9.11,54.0,300,75.0,6.88,16.05,9.17,21.4,100.64
D290_R2_B1_L3_Pagoh,D290_R2_B1_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-17 18:07:48.698531,2024-10-17 18:37:48.698531,2024-10-17 18:30:00,7.811642183333333,125.0,115.0,30.0,2000,324.0,128.26,253.26,39.59,78.17,108.7
D290_R1_B4_L3_Pagoh,D290_R1_B4_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-17 18:24:30.306873,2024-10-17 18:54:30.306873,2024-10-17 18:45:00,9.50511455,125.0,115.0,30.0,2000,324.0,75.78,200.78,23.39,61.97,108.7
D290_CAR_MODEL_B_25,D290_CAR_MODEL_B_25,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_B,AC,UTC+8,2024-10-17 18:55:50.900486,2024-10-17 19:29:50.900486,2024-10-17 19:20:00,9.848341433333333,3.6,3.75,34.0,300,60.0,32.77,36.37,54.62,60.62,95.91
D290_CAR_MODEL_C_10,D290_CAR_MODEL_C_10,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_C,AC,UTC+8,2024-10-17 20:19:16.056933,2024-10-17 21:00:16.056933,2024-10-17 20:50:00,10.267615549999999,7.33,6.92,41.0,300,100.0,47.78,55.12,47.78,55.12,106.04
D290_CAR_MODEL_C_15,D290_CAR_MODEL_C_15,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_C,AC,UTC+8,2024-10-17 20:19:21.678616,2024-10-17 20:50:21.678616,2024-10-17 20:40:00,10.361310266666667,5.5,5.23,31.0,300,100.0,59.36,64.86,59.36,64.86,105.19
D291_R1_B0_L1_Pagoh,D291_R1_B0_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-18 10:20:23.506655,2024-10-18 10:50:23.506655,2024-10-18 10:45:00,5.391777583333334,125.0,115.0,30.0,2000,324.0,178.83,303.83,55.2,93.78,108.7
D291_R1_B1_L1_Pagoh,D291_R1_B1_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-18 10:41:11.412661,2024-10-18 11:11:11.412661,2024-10-18 11:05:00,6.190211016666667,125.0,115.0,30.0,2000,324.0,162.07,287.07,50.02,88.6,108.7
D291_R1_B2_L1_Pagoh,D291_R1_B2_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-18 10:51:47.546635,2024-10-18 11:21:47.546635,2024-10-18 11:15:00,6.792443916666667,125.0,115.0,30.0,2000,324.0,121.87,246.87,37.61,76.19,108.7
D291_R1_B3_L1_Pagoh,D291_R1_B3_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-18 11:13:17.614701,2024-10-18 11:43:17.614701,2024-10-18 11:35:00,8.29357835,125.0,115.0,30.0,2000,324.0,156.81,281.81,48.4,86.98,108.7
D291_R1_B4_L1_Pagoh,D291_R1_B4_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-18 11:24:31.158973,2024-10-18 11:54:31.158973,2024-10-18 11:45:00,9.519316216666665,125.0,115.0,30.0,2000,324.0,105.41,230.41,32.53,71.11,108.7
D291_CAR_MODEL_A_4,D291_CAR_MODEL_A_4,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_A,AC,UTC+8,2024-10-18 13:35:13.385595,2024-10-18 14:35:13.385595,2024-10-18 14:30:00,5.223093250000001,11.0,10.12,60.0,300,75.0,19.76,30.76,26.35,41.02,108.7
D291_CAR_MODEL_A_21,D291_CAR_MODEL_A_21,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_A,AC,UTC+8,2024-10-18 15:44:36.718338,2024-10-18 16:29:36.718338,2024-10-18 16:20:00,9.6119723,8.25,7.59,45.0,300,75.0,38.1,46.35,50.8,61.8,108.7
D291_R1_B0_L3_Pagoh,D291_R1_B0_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-18 15:56:30.296133,2024-10-18 16:26:30.296133,2024-10-18 16:20:00,6.50493555,125.0,115.0,30.0,2000,324.0,156.04,281.04,48.16,86.74,108.7
D291_R1_B1_L3_Pagoh,D291_R1_B1_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-18 16:04:39.360960,2024-10-18 16:34:39.360960,2024-10-18 16:25:00,9.656016,125.0,115.0,30.0,2000,324.0,114.53,239.53,35.35,73.93,108.7
D291_CAR_MODEL_A_1,D291_CAR_MODEL_A_1,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_A,AC,UTC+8,2024-10-18 16:28:46.428619,2024-10-18 17:18:46.428619,2024-10-18 17:10:00,8.773810316666667,9.17,8.43,50.0,300,75.0,12.2,21.37,16.27,28.49,108.7
D291_R1_B3_L3_Pagoh,D291_R1_B3_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-18 16:33:32.568642,2024-10-18 17:03:32.568642,2024-10-18 16:55:00,8.542810699999999,125.0,115.0,30.0,2000,324.0,129.01,254.01,39.82,78.4,108.7
D291_R2_B0_L3_Pagoh,D291_R2_B0_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-18 16:37:50.438378,2024-10-18 17:07:50.438378,2024-10-18 17:00:00,7.840639633333334,125.0,115.0,30.0,2000,324.0,151.99,276.99,46.91,85.49,108.7
D291_R1_B2_L3_Pagoh,D291_R1_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-18 16:42:34.965160,2024-10-18 17:12:34.965160,2024-10-18 17:05:00,7.582752666666667,125.0,115.0,30.0,2000,324.0,153.22,278.22,47.29,85.87,108.7
D291_R1_B4_L3_Pagoh,D291_R1_B4_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-18 16:57:36.956028,2024-10-18 17:27:36.956028,2024-10-18 17:20:00,7.6159338,125.0,115.0,30.0,2000,324.0,148.52,273.52,45.84,84.42,108.7
D291_CAR_MODEL_A_26,D291_CAR_MODEL_A_26,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_A,AC,UTC+8,2024-10-18 17:03:49.846573,2024-10-18 17:54:49.846573,2024-10-18 17:45:00,9.830776216666667,9.17,8.6,51.0,300,75.0,50.67,59.83,67.55,79.78,106.56
D291_R2_B2_L3_Pagoh,D291_R2_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-18 17:05:04.748036,2024-10-18 17:35:04.748036,2024-10-18 17:30:00,5.079133933333334,125.0,115.0,30.0,2000,324.0,136.56,261.56,42.15,80.73,108.7
D291_R2_B3_L3_Pagoh,D291_R2_B3_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-18 17:24:16.609043,2024-10-18 17:54:16.609043,2024-10-18 17:45:00,9.276817383333334,125.0,115.0,30.0,2000,324.0,140.62,265.62,43.4,81.98,108.7
D291_CAR_MODEL_C_8,D291_CAR_MODEL_C_8,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_2,CAR_MODEL_C,AC,UTC+8,2024-10-18 17:57:59.582425,2024-10-18 18:42:59.582425,2024-10-18 18:35:00,7.993040416666667,8.25,7.59,45.0,300,100.0,38.73,46.98,38.73,46.98,108.7
D291_CAR_MODEL_A_0,D291_CAR_MODEL_A_0,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_A,AC,UTC+8,2024-10-18 18:25:00.426867,2024-10-18 19:13:00.426867,2024-10-18 19:05:00,8.00711445,8.25,8.1,48.0,300,75.0,43.03,51.28,57.38,68.38,101.9
D291_CAR_MODEL_B_27,D291_CAR_MODEL_B_27,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_1,CAR_MODEL_B,AC,UTC+8,2024-10-18 19:30:25.859099,2024-10-18 20:21:25.859099,2024-10-18 20:15:00,6.4309849833333335,6.0,5.63,51.0,300,60.0,19.83,25.83,33.06,43.06,106.56
D291_CAR_MODEL_A_29,D291_CAR_MODEL_A_29,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_A,AC,UTC+8,2024-10-18 20:20:31.601819,2024-10-18 20:55:31.601819,2024-10-18 20:50:00,5.526696983333333,6.42,5.9,35.0,300,75.0,34.6,41.02,46.13,54.69,108.7
D291_CAR_MODEL_C_1,D291_CAR_MODEL_C_1,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_C,AC,UTC+8,2024-10-18 20:57:48.935389,2024-10-18 21:47:48.935389,2024-10-18 21:40:00,7.815589816666667,9.17,8.43,50.0,300,100.0,32.27,41.43,32.27,41.43,108.7
D292_R1_B0_L1_Pagoh,D292_R1_B0_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-19 10:36:12.070711,2024-10-19 11:06:12.070711,2024-10-19 11:00:00,6.201178516666667,125.0,115.0,30.0,2000,324.0,131.77,256.77,40.67,79.25,108.7
D292_R1_B1_L1_Pagoh,D292_R1_B1_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-19 10:48:58.294513,2024-10-19 11:18:58.294513,2024-10-19 11:10:00,8.971575216666668,125.0,115.0,30.0,2000,324.0,153.49,278.49,47.37,85.95,108.7
D292_R1_B2_L1_Pagoh,D292_R1_B2_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-19 10:54:24.219809,2024-10-19 11:24:24.219809,2024-10-19 11:15:00,9.403663483333334,125.0,115.0,30.0,2000,324.0,113.47,238.47,35.02,73.6,108.7
D292_R1_B3_L1_Pagoh,D292_R1_B3_L1_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-19 11:12:07.531655,2024-10-19 11:42:07.531655,2024-10-19 11:35:00,7.125527583333334,125.0,115.0,30.0,2000,324.0,123.87,248.87,38.23,76.81,108.7
D292_CAR_MODEL_A_1,D292_CAR_MODEL_A_1,MY_PAGOH_FAST,MY_PAGOH_FAST_AC_0,CAR_MODEL_A,AC,UTC+8,2024-10-19 11:42:24.041623,2024-10-19 12:33:24.041623,2024-10-19 12:25:00,8.400693716666668,9.17,8.6,51.0,300,75.0,49.97,59.13,66.62,78.85,106.56
D292_R1_B0_L3_Pagoh,D292_R1_B0_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-19 16:04:56.561359,2024-10-19 16:34:56.561359,2024-10-19 16:25:00,9.942689316666668,125.0,115.0,30.0,2000,324.0,133.9,258.9,41.33,79.91,108.7
D292_R1_B1_L3_Pagoh,D292_R1_B1_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-19 16:32:35.898436,2024-10-19 17:02:35.898436,2024-10-19 16:55:00,7.598307266666667,125.0,115.0,30.0,2000,324.0,120.89,245.89,37.31,75.89,108.7
D292_R1_B2_L3_Pagoh,D292_R1_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_1,BYD_K9,DC,UTC+8,2024-10-19 16:38:35.575595,2024-10-19 17:08:35.575595,2024-10-19 17:00:00,8.592926583333334,125.0,115.0,30.0,2000,324.0,73.69,198.69,22.74,61.32,108.7
D292_R1_B3_L3_Pagoh,D292_R1_B3_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_2,BYD_K9,DC,UTC+8,2024-10-19 16:37:31.861176,2024-10-19 17:07:31.861176,2024-10-19 17:00:00,7.5310196,125.0,115.0,30.0,2000,324.0,136.82,261.82,42.23,80.81,108.7
D292_R1_B4_L3_Pagoh,D292_R1_B4_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_3,BYD_K9,DC,UTC+8,2024-10-19 16:53:12.808116,2024-10-19 17:23:12.808116,2024-10-19 17:15:00,8.2134686,125.0,115.0,30.0,2000,324.0,154.4,279.4,47.65,86.23,108.7
D292_R2_B2_L3_Pagoh,D292_R2_B2_L3_Pagoh,MY_PAGOH_FAST,MY_PAGOH_FAST_DC_0,BYD_K9,DC,UTC+8,2024-10-19 17:02:54.584399,2024-10-19 17:32:54.584399,2024-10-19 17:25:00,7.909739983333334,125.0,115.0,30.0,2000,324.0,156.23,281.23,48.22,86.8,108.7
